id,name,name_mm,p_code,township_id:id,town_id:id,ward_type
ward_02225,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,MMR016009703501,township_235,town_375,ward
ward_02226,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,MMR016009703502,township_235,town_375,ward
ward_02227,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,MMR016009703503,township_235,town_375,ward
ward_02228,No (4) Ward,အမှတ် (၄) ရပ်ကွက်,MMR016009703504,township_235,town_375,ward
ward_02229,Ho Pang Ward,ဟိုပန်ရပ်ကွက်,MMR015021701501,township_239,town_378,ward
ward_02230,Kawng Hone Ward,ကောင်းဟုန်းရပ်ကွက်,MMR015021701502,township_239,town_378,ward
ward_02231,Man Khun Ward,မန်ခွန်ရပ်ကွက်,MMR015021701503,township_239,town_378,ward
ward_02232,Man Mai Ward,မန်မိုင်ရပ်ကွက်,MMR015021701509,township_239,town_378,ward
ward_02233,Mein Pan Ward,မိန်းပန်းရပ်ကွက်,MMR015021701507,township_239,town_378,ward
ward_02234,Mong Pan (Lwe La) Ward,မိုင်းပန်း (လွယ်လ) ရပ်ကွက်,MMR015021701510,township_239,town_378,ward
ward_02235,Nam Hlan Ward,နမ့်လျံရပ်ကွက်,MMR015021701508,township_239,town_378,ward
ward_02236,Pang Long Lan Ward,ပန်လုံလမ်းရပ်ကွက်,MMR015021701505,township_239,town_378,ward
ward_02237,Yone Kone Ward,ရုံးကုန်းရပ်ကွက်,MMR015021701506,township_239,town_378,ward
ward_02238,Zay Ward,ဈေးရပ်ကွက်,MMR015021701504,township_239,town_378,ward
ward_02239,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,MMR015021702501,township_239,town_379,ward
ward_02240,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,MMR015021702502,township_239,town_379,ward
ward_02241,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,MMR015021702503,township_239,town_379,ward
ward_02242,No (4) Ward,အမှတ် (၄) ရပ်ကွက်,MMR015021702504,township_239,town_379,ward
ward_02243,No (5) Ward,အမှတ် (၅) ရပ်ကွက်,MMR015021702505,township_239,town_379,ward
ward_02244,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,MMR015021703501,township_239,town_380,ward
ward_02245,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,MMR015021703502,township_239,town_380,ward
ward_02246,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,MMR015021703503,township_239,town_380,ward
ward_02247,No (4) Ward,အမှတ် (၄) ရပ်ကွက်,MMR015021703504,township_239,town_380,ward
ward_02248,No (5) Ward,အမှတ် (၅) ရပ်ကွက်,MMR015021703505,township_239,town_380,ward
ward_02249,No (6) Ward,အမှတ် (၆) ရပ်ကွက်,MMR015021703506,township_239,town_380,ward
ward_02250,No (7) Ward,အမှတ် (၇) ရပ်ကွက်,MMR015021703507,township_239,town_380,ward
ward_02251,No (8) Ward,အမှတ် (၈) ရပ်ကွက်,MMR015021703508,township_239,town_380,ward
ward_02252,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,MMR015002701501,township_241,town_382,ward
ward_02253,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,MMR015002701502,township_241,town_382,ward
ward_02254,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,MMR015002701503,township_241,town_382,ward
ward_02255,No (4) Ward,အမှတ် (၄) ရပ်ကွက်,MMR015002701504,township_241,town_382,ward
ward_02256,Ah Nauk Ward,အနောက်ရပ်ကွက်,MMR015014701503,township_242,town_383,ward
ward_02257,Mee Ya Htar Ward,မီးရထားရပ်ကွက်,MMR015014701511,township_242,town_383,ward
ward_02258,Myanmar Ward,မြန်မာရပ်ကွက်,MMR015014701501,township_242,town_383,ward
ward_02259,Myo Lel Ward,မြို့လယ်ရပ်ကွက်,MMR015014701502,township_242,town_383,ward
ward_02260,Oke Kyin Ward,အုတ်ကျင်းရပ်ကွက်,MMR015014701509,township_242,town_383,ward
ward_02261,Pan Tein (North) Ward,ပန်းတိမ်မြောက်ရပ်ကွက်,MMR015014701505,township_242,town_383,ward
ward_02262,Pan Tein (South) Ward,ပန်းတိမ်တောင်ရပ်ကွက်,MMR015014701506,township_242,town_383,ward
ward_02263,Shwe Kyaung Ward,ရွှေကျောင်းရပ်ကွက်,MMR015014701508,township_242,town_383,ward
ward_02264,Taung Myo Ward,တောင်မြို့ရပ်ကွက်,MMR015014701510,township_242,town_383,ward
ward_02265,Zat Su Ward,ဇာတ်စုရပ်ကွက်,MMR015014701507,township_242,town_383,ward
ward_02266,Zay Ward,ဈေးရပ်ကွက်,MMR015014701504,township_242,town_383,ward
ward_02267,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,MMR015023701501,township_245,town_386,ward
ward_02268,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,MMR015023701502,township_245,town_386,ward
ward_02269,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,MMR015023701503,township_245,town_386,ward
ward_02270,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,MMR015023702501,township_245,town_387,ward
ward_02271,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,MMR015023702502,township_245,town_387,ward
ward_02272,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,MMR015023702503,township_245,town_387,ward
ward_02273,Baw Ga Ward,ဘောဂရပ်ကွက်,MMR015020701504,township_247,town_388,ward
ward_02274,Hko Long (a) Myo Ma Ward,ခိုလုံ (ခ) မြို့မရပ်ကွက်,MMR015020701501,township_247,town_388,ward
ward_02275,Kan Thar Yar Ward,ကန်သာယာရပ်ကွက်,MMR015020701506,township_247,town_388,ward
ward_02276,Nyar Na Theik Pan Ward,ဉာဏသိပ္ပံရပ်ကွက်,MMR015020701502,township_247,town_388,ward
ward_02277,Shan Ywar Ma Ward,ရှမ်းရွာမရပ်ကွက်,MMR015020701503,township_247,town_388,ward
ward_02278,Wun Htan Ward,ဝန်ထမ်းရပ်ကွက်,MMR015020701505,township_247,town_388,ward
ward_02279,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,MMR015011701501,township_248,town_389,ward
ward_02280,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,MMR015011701502,township_248,town_389,ward
ward_02281,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,MMR015011701503,township_248,town_389,ward
ward_02282,No (4) Ward,အမှတ် (၄) ရပ်ကွက်,MMR015011701504,township_248,town_389,ward
ward_02283,No (5) Ward,အမှတ် (၅) ရပ်ကွက်,MMR015011701505,township_248,town_389,ward
ward_02284,No (6) Ward,အမှတ် (၆) ရပ်ကွက်,MMR015011701506,township_248,town_389,ward
ward_02285,No (7) Ward,အမှတ် (၇) ရပ်ကွက်,MMR015011701507,township_248,town_389,ward
ward_02286,No (8) Ward,အမှတ် (၈) ရပ်ကွက်,MMR015011701508,township_248,town_389,ward
ward_02287,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,MMR015011702501,township_248,town_390,ward
ward_02288,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,MMR015011702502,township_248,town_390,ward
ward_02289,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,MMR015011702503,township_248,town_390,ward
ward_02290,No (4) Ward,အမှတ် (၄) ရပ်ကွက်,MMR015011702504,township_248,town_390,ward
ward_02291,No (5) Ward,အမှတ် (၅) ရပ်ကွက်,MMR015011702505,township_248,town_390,ward
ward_02292,No (6) Ward,အမှတ် (၆) ရပ်ကွက်,MMR015011702506,township_248,town_390,ward
ward_02293,No (7) Ward,အမှတ် (၇) ရပ်ကွက်,MMR015011702507,township_248,town_390,ward
ward_02294,No (8) Ward,အမှတ် (၈) ရပ်ကွက်,MMR015011702508,township_248,town_390,ward
ward_02295,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,MMR015012701501,township_249,town_391,ward
ward_02296,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,MMR015012701502,township_249,town_391,ward
ward_02297,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,MMR015012701503,township_249,town_391,ward
ward_02298,No (4) Ward,အမှတ် (၄) ရပ်ကွက်,MMR015012701504,township_249,town_391,ward
ward_02299,No (5) Ward,အမှတ် (၅) ရပ်ကွက်,MMR015012701505,township_249,town_391,ward
ward_02300,No (6) Ward,အမှတ် (၆) ရပ်ကွက်,MMR015012701506,township_249,town_391,ward
ward_02301,No (7) Ward,အမှတ် (၇) ရပ်ကွက်,MMR015012701507,township_249,town_391,ward
ward_02302,No (8) Ward,အမှတ် (၈) ရပ်ကွက်,MMR015012701508,township_249,town_391,ward
ward_02303,No (9) Ward,အမှတ် (၉) ရပ်ကွက်,MMR015012701509,township_249,town_391,ward
ward_02304,Ah Htet Paing Ward,အထက်ပိုင်းရပ်ကွက်,MMR015012703501,township_249,town_392,ward
ward_02305,Ah Lel Paing Ward,အလယ်ပိုင်းရပ်ကွက်,MMR015012703502,township_249,town_392,ward
ward_02306,Auk Paing Ward,အောက်ပိုင်းရပ်ကွက်,MMR015012703503,township_249,town_392,ward
ward_02307,Hkan Ti Ward,ခန္တီရပ်ကွက်,MMR015012703504,township_249,town_392,ward
ward_02308,Namt Paing Ward,နမ့်ပိန်ရပ်ကွက်,MMR015012703506,township_249,town_392,ward
ward_02309,Zay Ward,ဈေးရပ်ကွက်,MMR015012703505,township_249,town_392,ward
ward_02310,Man Kawng Ward,မန်ကောင်းရပ်ကွက်,MMR015012702505,township_249,town_393,ward
ward_02311,Man Long Ward,မန်လုံရပ်ကွက်,MMR015012702502,township_249,town_393,ward
ward_02312,Mong Ngawt Zay Ward,မိုင်းငေါ့ဈေးရပ်ကွက်,MMR015012702501,township_249,town_393,ward
ward_02313,Pang Hpat Hpar Ward,ပန်ဖတ်ဖာရပ်ကွက်,MMR015012702504,township_249,town_393,ward
ward_02314,Tar Long Ward,တာလုံရပ်ကွက်,MMR015012702503,township_249,town_393,ward
ward_02315,Ahr Yon Taw Ward,အာရုံတော်ရပ်ကွက်,MMR015001701504,township_250,town_394,ward
ward_02316,Aung Min Ga Lar Ward,အောင်မင်္ဂလာရပ်ကွက်,MMR015001701505,township_250,town_394,ward
ward_02317,Aung Myit Tar Ward,အောင်မေတ္တာရပ်ကွက်,MMR015001701502,township_250,town_394,ward
ward_02318,Aung Thi Dar Ward,အောင်သီတာရပ်ကွက်,MMR015001701508,township_250,town_394,ward
ward_02319,Lashio Gyi Ward,လားရှိုးကြီးရပ်ကွက်,MMR015001701512,township_250,town_394,ward
ward_02320,Myanmar Khar Yoe Ward,မြန်မာခါးရိုးရပ်ကွက်,MMR015001701509,township_250,town_394,ward
ward_02321,Myo Wan Ward,မြို့ဝမ်ရပ်ကွက်,MMR015001701510,township_250,town_394,ward
ward_02322,Nam Pa Hkyi Ward,နမ့်ပါချီးရပ်ကွက်,MMR015001701511,township_250,town_394,ward
ward_02323,Shwe Bon Thar Ward,ရွှေဘုံသာရပ်ကွက်,MMR015001701503,township_250,town_394,ward
ward_02324,Shwe Li Ward,ရွှေလီရပ်ကွက်,MMR015001701506,township_250,town_394,ward
ward_02325,Than Lwin Ward,သံလွင်ရပ်ကွက်,MMR015001701507,township_250,town_394,ward
ward_02326,Thi Ri Ma Har Ward,သီရိမဟာရပ်ကွက်,MMR015001701501,township_250,town_394,ward
ward_02327,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,MMR015022702501,township_251,town_395,ward
ward_02328,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,MMR015022702502,township_251,town_395,ward
ward_02329,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,MMR015022702503,township_251,town_395,ward
ward_02330,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,MMR015022701501,township_251,town_396,ward
ward_02331,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,MMR015022701502,township_251,town_396,ward
ward_02332,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,MMR015022701503,township_251,town_396,ward
ward_02333,Kone Hkar Ward,ကုန်းခါးရပ်ကွက်,MMR015018701503,township_255,town_399,ward
ward_02334,Myo Ma Ward,မြို့မရပ်ကွက်,MMR015018701501,township_255,town_399,ward
ward_02335,Nam Pong Pong Ward,နမ့်ပုံးပုံးရပ်ကွက်,MMR015018701504,township_255,town_399,ward
ward_02336,Taik Kone Ward,တိုက်ကုန်းရပ်ကွက်,MMR015018701502,township_255,town_399,ward
ward_02337,Myo Ma Ward,မြို့မရပ်ကွက်,MMR015019701501,township_258,town_402,ward
ward_02338,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,MMR015019701502,township_258,town_402,ward
ward_02339,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,MMR015019701503,township_258,town_402,ward
ward_02340,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,MMR015024701501,township_259,town_403,ward
ward_02341,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,MMR015024701502,township_259,town_403,ward
ward_02342,Haw Kone (Haw Nan) Ward,ဟော်ကုန်းရပ်ကွက် (ဟော်နန်းရပ်ကွက်),MMR015017701504,township_261,town_405,ward
ward_02343,Let Khoke Tan Ward,လက်ခုတ်တန်းရပ်ကွက်,MMR015017701503,township_261,town_405,ward
ward_02344,Myauk Paing Ward,မြောက်ပိုင်းရပ်ကွက်,MMR015017701502,township_261,town_405,ward
ward_02345,Taung Paing Ward,တောင်ပိုင်းရပ်ကွက်,MMR015017701501,township_261,town_405,ward
ward_02346,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,MMR015003701501,township_262,town_406,ward
ward_02347,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,MMR015003701502,township_262,town_406,ward
ward_02348,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,MMR015003701503,township_262,town_406,ward
ward_02349,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,MMR015009703501,township_263,town_407,ward
ward_02350,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,MMR015009703502,township_263,town_407,ward
ward_02351,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,MMR015009703503,township_263,town_407,ward
ward_02352,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,MMR015009702501,township_263,town_408,ward
ward_02353,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,MMR015009702502,township_263,town_408,ward
ward_02354,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,MMR015009702503,township_263,town_408,ward
ward_02355,No (4) Ward,အမှတ် (၄) ရပ်ကွက်,MMR015009702504,township_263,town_408,ward
ward_02356,No (5) Ward,အမှတ် (၅) ရပ်ကွက်,MMR015009702505,township_263,town_408,ward
ward_02357,No (6) Ward,အမှတ် (၆) ရပ်ကွက်,MMR015009702506,township_263,town_408,ward
ward_02358,No (7) Ward,အမှတ် (၇) ရပ်ကွက်,MMR015009702507,township_263,town_408,ward
ward_02359,Christan Ward,ခရစ်ယာန်ရပ်ကွက်,MMR015009701501,township_263,town_409,ward
ward_02360,Ho Mun Ward,ဟိုမွန်ရပ်ကွက်,MMR015009701504,township_263,town_409,ward
ward_02361,Kawng Hmu Ton Ward,ကောင်းမူးတုံရပ်ကွက်,MMR015009701509,township_263,town_409,ward
ward_02362,Kawng Nawng Ward,ကောင်းနောင်ရပ်ကွက်,MMR015009701506,township_263,town_409,ward
ward_02363,Myauk Ward,မြောက်ရပ်ကွက်,MMR015009701505,township_263,town_409,ward
ward_02364,Sum Taw Ward,စွမ်တော်ရပ်ကွက်,MMR015009701507,township_263,town_409,ward
ward_02365,Taung Ward,တောင်ရပ်ကွက်,MMR015009701503,township_263,town_409,ward
ward_02366,Taw Ywet Ward,တော်ရွက်ရပ်ကွက်,MMR015009701508,township_263,town_409,ward
ward_02367,Zay Ward,ဈေးရပ်ကွက်,MMR015009701502,township_263,town_409,ward
ward_02368,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,MMR015009704501,township_263,town_410,ward
