id,name,p_code,township_id:id,town_id:id,ward_type
ward_07406,He Long Thit,MMR001010011,township_064,,village_tract
ward_07407,Hko Kyin,MMR001010006,township_064,,village_tract
ward_07408,Hku Li,MMR001010016,township_064,,village_tract
ward_07409,Hnget Pyaw Taw,MMR001010037,township_064,,village_tract
ward_07410,Hseng Kin,MMR001010013,township_064,,village_tract
ward_07411,Hsin Hkan,MMR001010045,township_064,,village_tract
ward_07412,Hsint Kin,MMR001010022,township_064,,village_tract
ward_07413,Kan Ba Ni,MMR001010027,township_064,,village_tract
ward_07414,Kan Thar,MMR001010042,township_064,,village_tract
ward_07415,Kawng Hsint,MMR001010040,township_064,,village_tract
ward_07416,Kawng Ton,MMR001010046,township_064,,village_tract
ward_07417,Kone Hkar,MMR001010032,township_064,,village_tract
ward_07418,Kone Ma Hat,MMR001010025,township_064,,village_tract
ward_07419,Kyun Gyi,MMR001010034,township_064,,village_tract
ward_07420,Kywe Gyo Kan Ba Ni,MMR001010001,township_064,,village_tract
ward_07421,Let Pan Tan,MMR001010043,township_064,,village_tract
ward_07422,Ma Au Pin,MMR001010017,township_064,,village_tract
ward_07423,Ma Lu Lar,MMR001010014,township_064,,village_tract
ward_07424,Man Hkun,MMR001010004,township_064,,village_tract
ward_07425,Man Hpar,MMR001010007,township_064,,village_tract
ward_07426,Man Ma Lin,MMR001010031,township_064,,village_tract
ward_07427,Man Pin,MMR001010033,township_064,,village_tract
ward_07428,Man Yay,MMR001010018,township_064,,village_tract
ward_07429,Man Yut,MMR001010030,township_064,,village_tract
ward_07430,Moe Hping,MMR001010009,township_064,,village_tract
ward_07431,Mong Kar,MMR001010035,township_064,,village_tract
ward_07432,Mya Zay Di,MMR001010038,township_064,,village_tract
ward_07433,Nam Hlaing,MMR001010015,township_064,,village_tract
ward_07434,Nawng Laik,MMR001010003,township_064,,village_tract
ward_07435,Nawng Mo,MMR001010047,township_064,,village_tract
ward_07436,Nyaung Pin Thar,MMR001010028,township_064,,village_tract
ward_07437,Par Pawng,MMR001010039,township_064,,village_tract
ward_07438,Sar Wa Tee,MMR001010029,township_064,,village_tract
ward_07439,Si He,MMR001010026,township_064,,village_tract
ward_07440,Si In,MMR001010008,township_064,,village_tract
ward_07441,Tar Mong Long,MMR001010010,township_064,,village_tract
ward_07442,Tein Thaw,MMR001010044,township_064,,village_tract
ward_07443,Tha Hpan Pin,MMR001010036,township_064,,village_tract
ward_07444,Thing Len,MMR001010023,township_064,,village_tract
ward_07445,Wet Kone,MMR001010005,township_064,,village_tract
ward_07446,Yae Ni,MMR001010041,township_064,,village_tract
ward_07447,Bant Li,MMR001005010,township_065,,village_tract
ward_07448,Bawm Myan,MMR001005024,township_065,,village_tract
ward_07449,Bwi Lat,MMR001005028,township_065,,village_tract
ward_07450,Byaw Li,MMR001005014,township_065,,village_tract
ward_07451,Chit Gaw,MMR001005034,township_065,,village_tract
ward_07452,Gam Hkun,MMR001005029,township_065,,village_tract
ward_07453,Gawt Yum,MMR001005033,township_065,,village_tract
ward_07454,Hpa Lar,MMR001005013,township_065,,village_tract
ward_07455,Hpa Re,MMR001005026,township_065,,village_tract
ward_07456,Hpi Maw,MMR001005035,township_065,,village_tract
ward_07457,Htan Dung,MMR001005036,township_065,,village_tract
ward_07458,Htaw Gawt,MMR001005023,township_065,,village_tract
ward_07459,Htum Shing,MMR001005031,township_065,,village_tract
ward_07460,Jit Lai,MMR001005018,township_065,,village_tract
ward_07461,Kan Hpant,MMR001005040,township_065,,village_tract
ward_07462,Kyin Htong,MMR001005021,township_065,,village_tract
ward_07463,La Gway,MMR001005025,township_065,,village_tract
ward_07464,La Ngaw Hkaw,MMR001005037,township_065,,village_tract
ward_07465,Lai Mar Yang,MMR001005001,township_065,,village_tract
ward_07466,Lang Jaw,MMR001005022,township_065,,village_tract
ward_07467,Lang Yang,MMR001005027,township_065,,village_tract
ward_07468,Law Hkawng,MMR001005016,township_065,,village_tract
ward_07469,Lawng Hpant,MMR001005005,township_065,,village_tract
ward_07470,Loke Nawt Jang,MMR001005042,township_065,,village_tract
